fold,batch,frac,seed,method,acc,subject
2,2,0.05,3,winsorize,38.88888888888889,S02
2,2,0.1,0,standard,68.33333333333333,S02
2,2,0.1,0,reject,69.44444444444444,S02
2,2,0.1,0,winsorize,11.666666666666666,S02
2,2,0.1,1,standard,68.88888888888887,S02
2,2,0.1,1,reject,67.77777777777779,S02
2,2,0.1,1,winsorize,11.11111111111111,S02
2,2,0.1,2,standard,69.44444444444444,S02
2,2,0.1,2,reject,70.0,S02
2,2,0.1,2,winsorize,11.11111111111111,S02
2,2,0.1,3,standard,68.33333333333333,S02
2,2,0.1,3,reject,69.44444444444444,S02
2,2,0.1,3,winsorize,11.11111111111111,S02
2,2,0.2,0,standard,61.66666666666667,S02
2,2,0.2,0,reject,68.88888888888889,S02
2,2,0.2,0,winsorize,11.11111111111111,S02
2,2,0.2,1,standard,62.77777777777778,S02
2,2,0.2,1,reject,68.33333333333333,S02
2,2,0.2,1,winsorize,11.11111111111111,S02
2,2,0.2,2,standard,62.77777777777778,S02
2,2,0.2,2,reject,70.0,S02
2,2,0.2,2,winsorize,11.11111111111111,S02
2,2,0.2,3,standard,61.111111111111114,S02
2,2,0.2,3,reject,68.33333333333333,S02
2,2,0.2,3,winsorize,11.11111111111111,S02
2,3,0.0,0,standard,72.77777777777777,S02
2,3,0.0,0,reject,72.77777777777779,S02
2,3,0.0,0,winsorize,60.555555555555564,S02
2,3,0.0,1,standard,72.77777777777777,S02
2,3,0.0,1,reject,72.77777777777779,S02
2,3,0.0,1,winsorize,60.555555555555564,S02
2,3,0.0,2,standard,72.77777777777777,S02
2,3,0.0,2,reject,72.77777777777779,S02
2,3,0.0,2,winsorize,60.555555555555564,S02
2,3,0.0,3,standard,72.77777777777777,S02
2,3,0.0,3,reject,72.77777777777779,S02
2,3,0.0,3,winsorize,60.555555555555564,S02
2,3,0.05,0,standard,68.88888888888887,S02
2,3,0.05,0,reject,73.33333333333334,S02
2,3,0.05,0,winsorize,40.0,S02
2,3,0.05,1,standard,69.44444444444444,S02
2,3,0.05,1,reject,72.22222222222223,S02
2,3,0.05,1,winsorize,28.888888888888886,S02
2,3,0.05,2,standard,70.55555555555554,S02
2,3,0.05,2,reject,73.33333333333334,S02
2,3,0.05,2,winsorize,41.11111111111111,S02
2,3,0.05,3,standard,70.0,S02
2,3,0.05,3,reject,72.77777777777777,S02
2,3,0.05,3,winsorize,47.22222222222222,S02
2,3,0.1,0,standard,69.44444444444446,S02
2,3,0.1,0,reject,72.77777777777777,S02
2,3,0.1,0,winsorize,13.333333333333334,S02
2,3,0.1,1,standard,67.22222222222221,S02
2,3,0.1,1,reject,73.33333333333334,S02
2,3,0.1,1,winsorize,11.11111111111111,S02
2,3,0.1,2,standard,70.55555555555556,S02
2,3,0.1,2,reject,72.77777777777777,S02
2,3,0.1,2,winsorize,12.222222222222223,S02
2,3,0.1,3,standard,70.55555555555556,S02
2,3,0.1,3,reject,72.77777777777777,S02
2,3,0.1,3,winsorize,13.333333333333334,S02
2,3,0.2,0,standard,59.44444444444444,S02
2,3,0.2,0,reject,72.77777777777777,S02
2,3,0.2,0,winsorize,11.11111111111111,S02
2,3,0.2,1,standard,56.11111111111112,S02
2,3,0.2,1,reject,73.33333333333334,S02
2,3,0.2,1,winsorize,11.11111111111111,S02
2,3,0.2,2,standard,57.77777777777779,S02
2,3,0.2,2,reject,72.22222222222221,S02
2,3,0.2,2,winsorize,11.11111111111111,S02
2,3,0.2,3,standard,57.777777777777786,S02
2,3,0.2,3,reject,71.11111111111111,S02
2,3,0.2,3,winsorize,11.11111111111111,S02
2,4,0.0,0,standard,75.55555555555557,S02
2,4,0.0,0,reject,75.55555555555556,S02
2,4,0.0,0,winsorize,68.33333333333333,S02
2,4,0.0,1,standard,75.55555555555557,S02
2,4,0.0,1,reject,75.55555555555556,S02
2,4,0.0,1,winsorize,68.33333333333333,S02
2,4,0.0,2,standard,75.55555555555557,S02
2,4,0.0,2,reject,75.55555555555556,S02
2,4,0.0,2,winsorize,68.33333333333333,S02
2,4,0.0,3,standard,75.55555555555557,S02
2,4,0.0,3,reject,75.55555555555556,S02
2,4,0.0,3,winsorize,68.33333333333333,S02
2,4,0.05,0,standard,74.44444444444444,S02
2,4,0.05,0,reject,75.55555555555557,S02
2,4,0.05,0,winsorize,16.666666666666668,S02
2,4,0.05,1,standard,76.11111111111111,S02
2,4,0.05,1,reject,75.0,S02
2,4,0.05,1,winsorize,18.888888888888893,S02
2,4,0.05,2,standard,74.44444444444443,S02
2,4,0.05,2,reject,74.44444444444443,S02
2,4,0.05,2,winsorize,16.11111111111111,S02
2,4,0.05,3,standard,75.0,S02
2,4,0.05,3,reject,75.0,S02
2,4,0.05,3,winsorize,21.11111111111111,S02
2,4,0.1,0,standard,73.33333333333334,S02
2,4,0.1,0,reject,75.0,S02
2,4,0.1,0,winsorize,11.11111111111111,S02
2,4,0.1,1,standard,75.0,S02
2,4,0.1,1,reject,75.55555555555557,S02
2,4,0.1,1,winsorize,11.11111111111111,S02
2,4,0.1,2,standard,75.0,S02
2,4,0.1,2,reject,73.88888888888889,S02
2,4,0.1,2,winsorize,11.11111111111111,S02
2,4,0.1,3,standard,73.88888888888889,S02
2,4,0.1,3,reject,75.55555555555557,S02
2,4,0.1,3,winsorize,11.11111111111111,S02
2,4,0.2,0,standard,62.77777777777778,S02
2,4,0.2,0,reject,75.55555555555557,S02
2,4,0.2,0,winsorize,11.11111111111111,S02
2,4,0.2,1,standard,65.55555555555556,S02
2,4,0.2,1,reject,74.44444444444443,S02
2,4,0.2,1,winsorize,11.11111111111111,S02
2,4,0.2,2,standard,64.99999999999999,S02
2,4,0.2,2,reject,73.88888888888889,S02
2,4,0.2,2,winsorize,11.11111111111111,S02
2,4,0.2,3,standard,65.55555555555554,S02
2,4,0.2,3,reject,76.11111111111111,S02
2,4,0.2,3,winsorize,11.11111111111111,S02
2,5,0.0,0,standard,70.55555555555556,S02
2,5,0.0,0,reject,70.0,S02
2,5,0.0,0,winsorize,61.111111111111114,S02
2,5,0.0,1,standard,70.55555555555556,S02
2,5,0.0,1,reject,70.0,S02
2,5,0.0,1,winsorize,61.111111111111114,S02
2,5,0.0,2,standard,70.55555555555556,S02
2,5,0.0,2,reject,70.0,S02
2,5,0.0,2,winsorize,61.111111111111114,S02
2,5,0.0,3,standard,70.55555555555556,S02
2,5,0.0,3,reject,70.0,S02
2,5,0.0,3,winsorize,61.111111111111114,S02
2,5,0.05,0,standard,66.11111111111111,S02
2,5,0.05,0,reject,70.0,S02
2,5,0.05,0,winsorize,24.444444444444446,S02
2,5,0.05,1,standard,65.55555555555554,S02
2,5,0.05,1,reject,70.0,S02
2,5,0.05,1,winsorize,21.666666666666668,S02
2,5,0.05,2,standard,64.99999999999999,S02
2,5,0.05,2,reject,70.0,S02
2,5,0.05,2,winsorize,25.0,S02
2,5,0.05,3,standard,65.0,S02
2,5,0.05,3,reject,70.0,S02
2,5,0.05,3,winsorize,25.55555555555556,S02
2,5,0.1,0,standard,58.88888888888888,S02
2,5,0.1,0,reject,69.44444444444444,S02
2,5,0.1,0,winsorize,11.11111111111111,S02
2,5,0.1,1,standard,60.00000000000001,S02
2,5,0.1,1,reject,71.1111111111111,S02
2,5,0.1,1,winsorize,11.11111111111111,S02
2,5,0.1,2,standard,60.00000000000001,S02
2,5,0.1,2,reject,70.0,S02
2,5,0.1,2,winsorize,11.11111111111111,S02
2,5,0.1,3,standard,58.33333333333335,S02
2,5,0.1,3,reject,70.0,S02
2,5,0.1,3,winsorize,11.11111111111111,S02
2,5,0.2,0,standard,51.66666666666666,S02
2,5,0.2,0,reject,70.55555555555556,S02
2,5,0.2,0,winsorize,11.11111111111111,S02
2,5,0.2,1,standard,51.11111111111111,S02
2,5,0.2,1,reject,70.55555555555554,S02
2,5,0.2,1,winsorize,11.11111111111111,S02
2,5,0.2,2,standard,51.66666666666666,S02
2,5,0.2,2,reject,71.11111111111111,S02
2,5,0.2,2,winsorize,11.11111111111111,S02
2,5,0.2,3,standard,50.0,S02
2,5,0.2,3,reject,70.0,S02
2,5,0.2,3,winsorize,11.11111111111111,S02
3,2,0.0,0,standard,81.11111111111111,S02
3,2,0.0,0,reject,81.11111111111111,S02
3,2,0.0,0,winsorize,63.888888888888886,S02
3,2,0.0,1,standard,81.11111111111111,S02
3,2,0.0,1,reject,81.11111111111111,S02
3,2,0.0,1,winsorize,63.888888888888886,S02
3,2,0.0,2,standard,81.11111111111111,S02
3,2,0.0,2,reject,81.11111111111111,S02
3,2,0.0,2,winsorize,63.888888888888886,S02
3,2,0.0,3,standard,81.11111111111111,S02
3,2,0.0,3,reject,81.11111111111111,S02
3,2,0.0,3,winsorize,63.888888888888886,S02
3,2,0.05,0,standard,81.11111111111111,S02
3,2,0.05,0,reject,82.22222222222224,S02
3,2,0.05,0,winsorize,37.22222222222222,S02
3,2,0.05,1,standard,76.66666666666667,S02
3,2,0.05,1,reject,81.11111111111111,S02
3,2,0.05,1,winsorize,30.0,S02
3,2,0.05,2,standard,79.44444444444446,S02
3,2,0.05,2,reject,81.11111111111111,S02
3,2,0.05,2,winsorize,36.666666666666664,S02
3,2,0.05,3,standard,75.55555555555556,S02
3,2,0.05,3,reject,82.22222222222223,S02
3,2,0.05,3,winsorize,37.222222222222214,S02
3,2,0.1,0,standard,66.11111111111111,S02
3,2,0.1,0,reject,82.77777777777779,S02
3,2,0.1,0,winsorize,11.11111111111111,S02
3,2,0.1,1,standard,66.66666666666667,S02
3,2,0.1,1,reject,81.66666666666667,S02
3,2,0.1,1,winsorize,11.11111111111111,S02
3,2,0.1,2,standard,65.0,S02
3,2,0.1,2,reject,81.11111111111111,S02
3,2,0.1,2,winsorize,11.11111111111111,S02
3,2,0.1,3,standard,61.66666666666667,S02
3,2,0.1,3,reject,82.22222222222223,S02
3,2,0.1,3,winsorize,11.11111111111111,S02
3,2,0.2,0,standard,39.44444444444445,S02
3,2,0.2,0,reject,81.11111111111111,S02
3,2,0.2,0,winsorize,11.11111111111111,S02
3,2,0.2,1,standard,40.0,S02
3,2,0.2,1,reject,81.66666666666667,S02
3,2,0.2,1,winsorize,11.11111111111111,S02
3,2,0.2,2,standard,38.88888888888889,S02
3,2,0.2,2,reject,80.55555555555556,S02
3,2,0.2,2,winsorize,11.11111111111111,S02
3,2,0.2,3,standard,38.88888888888889,S02
3,2,0.2,3,reject,82.77777777777779,S02
3,2,0.2,3,winsorize,11.11111111111111,S02
3,3,0.0,0,standard,77.22222222222223,S02
3,3,0.0,0,reject,77.77777777777779,S02
3,3,0.0,0,winsorize,56.11111111111112,S02
3,3,0.0,1,standard,77.22222222222223,S02
3,3,0.0,1,reject,77.77777777777779,S02
3,3,0.0,1,winsorize,56.11111111111112,S02
3,3,0.0,2,standard,77.22222222222223,S02
3,3,0.0,2,reject,77.77777777777779,S02
3,3,0.0,2,winsorize,56.11111111111112,S02
3,3,0.0,3,standard,77.22222222222223,S02
3,3,0.0,3,reject,77.77777777777779,S02
3,3,0.0,3,winsorize,56.11111111111112,S02
3,3,0.05,0,standard,74.44444444444444,S02
3,3,0.05,0,reject,77.77777777777779,S02
3,3,0.05,0,winsorize,36.11111111111111,S02
3,3,0.05,1,standard,75.55555555555556,S02
3,3,0.05,1,reject,76.66666666666666,S02
3,3,0.05,1,winsorize,37.77777777777777,S02
3,3,0.05,2,standard,76.11111111111111,S02
3,3,0.05,2,reject,77.77777777777779,S02
3,3,0.05,2,winsorize,36.666666666666664,S02
3,3,0.05,3,standard,73.33333333333333,S02
3,3,0.05,3,reject,77.22222222222223,S02
3,3,0.05,3,winsorize,37.77777777777778,S02
3,3,0.1,0,standard,67.22222222222223,S02
3,3,0.1,0,reject,77.77777777777779,S02
3,3,0.1,0,winsorize,13.88888888888889,S02
3,3,0.1,1,standard,67.77777777777777,S02
3,3,0.1,1,reject,76.66666666666666,S02
3,3,0.1,1,winsorize,11.666666666666666,S02
3,3,0.1,2,standard,68.33333333333333,S02
3,3,0.1,2,reject,77.77777777777779,S02
3,3,0.1,2,winsorize,11.11111111111111,S02
3,3,0.1,3,standard,69.44444444444444,S02
3,3,0.1,3,reject,77.22222222222221,S02
3,3,0.1,3,winsorize,11.11111111111111,S02
3,3,0.2,0,standard,43.888888888888886,S02
3,3,0.2,0,reject,76.11111111111111,S02
3,3,0.2,0,winsorize,11.11111111111111,S02
3,3,0.2,1,standard,42.22222222222223,S02
3,3,0.2,1,reject,77.77777777777777,S02
3,3,0.2,1,winsorize,11.11111111111111,S02
3,3,0.2,2,standard,41.66666666666667,S02
3,3,0.2,2,reject,77.22222222222221,S02
3,3,0.2,2,winsorize,11.11111111111111,S02
3,3,0.2,3,standard,43.888888888888886,S02
3,3,0.2,3,reject,76.11111111111111,S02
3,3,0.2,3,winsorize,11.11111111111111,S02
3,4,0.0,0,standard,69.44444444444444,S02
3,4,0.0,0,reject,69.44444444444444,S02
3,4,0.0,0,winsorize,50.0,S02
3,4,0.0,1,standard,69.44444444444444,S02
3,4,0.0,1,reject,69.44444444444444,S02
3,4,0.0,1,winsorize,50.0,S02
3,4,0.0,2,standard,69.44444444444444,S02
3,4,0.0,2,reject,69.44444444444444,S02
3,4,0.0,2,winsorize,50.0,S02
3,4,0.0,3,standard,69.44444444444444,S02
3,4,0.0,3,reject,69.44444444444444,S02
3,4,0.0,3,winsorize,50.0,S02
3,4,0.05,0,standard,65.55555555555556,S02
3,4,0.05,0,reject,70.0,S02
3,4,0.05,0,winsorize,44.44444444444444,S02
3,4,0.05,1,standard,67.22222222222223,S02
3,4,0.05,1,reject,69.44444444444444,S02
3,4,0.05,1,winsorize,42.77777777777778,S02
3,4,0.05,2,standard,66.11111111111111,S02
3,4,0.05,2,reject,69.44444444444444,S02
3,4,0.05,2,winsorize,41.11111111111111,S02
3,4,0.05,3,standard,65.55555555555556,S02
3,4,0.05,3,reject,68.88888888888889,S02
3,4,0.05,3,winsorize,41.111111111111114,S02
3,4,0.1,0,standard,59.44444444444444,S02
3,4,0.1,0,reject,68.88888888888889,S02
3,4,0.1,0,winsorize,16.11111111111111,S02
3,4,0.1,1,standard,60.555555555555564,S02
3,4,0.1,1,reject,70.0,S02
3,4,0.1,1,winsorize,21.11111111111111,S02
3,4,0.1,2,standard,60.00000000000001,S02
3,4,0.1,2,reject,70.55555555555554,S02
3,4,0.1,2,winsorize,15.000000000000002,S02
3,4,0.1,3,standard,60.00000000000001,S02
3,4,0.1,3,reject,70.0,S02
3,4,0.1,3,winsorize,21.666666666666668,S02
3,4,0.2,0,standard,33.33333333333333,S02
3,4,0.2,0,reject,70.0,S02
3,4,0.2,0,winsorize,11.11111111111111,S02
3,4,0.2,1,standard,35.55555555555555,S02
3,4,0.2,1,reject,69.44444444444444,S02
3,4,0.2,1,winsorize,11.11111111111111,S02
3,4,0.2,2,standard,34.44444444444444,S02
3,4,0.2,2,reject,69.44444444444444,S02
3,4,0.2,2,winsorize,11.11111111111111,S02
3,4,0.2,3,standard,37.777777777777786,S02
3,4,0.2,3,reject,68.88888888888887,S02
3,4,0.2,3,winsorize,11.11111111111111,S02
3,5,0.0,0,standard,72.77777777777777,S02
3,5,0.0,0,reject,72.22222222222221,S02
3,5,0.0,0,winsorize,34.99999999999999,S02
3,5,0.0,1,standard,72.77777777777777,S02
3,5,0.0,1,reject,72.22222222222221,S02
3,5,0.0,1,winsorize,34.99999999999999,S02
3,5,0.0,2,standard,72.77777777777777,S02
3,5,0.0,2,reject,72.22222222222221,S02
3,5,0.0,2,winsorize,34.99999999999999,S02
3,5,0.0,3,standard,72.77777777777777,S02
3,5,0.0,3,reject,72.22222222222221,S02
3,5,0.0,3,winsorize,34.99999999999999,S02
3,5,0.05,0,standard,65.55555555555556,S02
3,5,0.05,0,reject,73.33333333333333,S02
3,5,0.05,0,winsorize,22.777777777777775,S02
3,5,0.05,1,standard,68.33333333333333,S02
3,5,0.05,1,reject,72.22222222222221,S02
3,5,0.05,1,winsorize,31.666666666666664,S02
3,5,0.05,2,standard,64.99999999999999,S02
3,5,0.05,2,reject,73.33333333333333,S02
3,5,0.05,2,winsorize,23.888888888888893,S02
3,5,0.05,3,standard,67.22222222222221,S02
3,5,0.05,3,reject,73.33333333333333,S02
3,5,0.05,3,winsorize,31.11111111111111,S02
3,5,0.1,0,standard,56.111111111111114,S02
3,5,0.1,0,reject,72.77777777777777,S02
3,5,0.1,0,winsorize,21.666666666666668,S02
3,5,0.1,1,standard,60.00000000000001,S02
3,5,0.1,1,reject,72.22222222222221,S02
3,5,0.1,1,winsorize,26.666666666666668,S02
3,5,0.1,2,standard,57.777777777777786,S02
3,5,0.1,2,reject,72.77777777777777,S02
3,5,0.1,2,winsorize,25.0,S02
3,5,0.1,3,standard,58.333333333333336,S02
3,5,0.1,3,reject,73.33333333333333,S02
3,5,0.1,3,winsorize,28.333333333333332,S02
3,5,0.2,0,standard,37.222222222222214,S02
3,5,0.2,0,reject,72.77777777777777,S02
3,5,0.2,0,winsorize,11.11111111111111,S02
3,5,0.2,1,standard,41.66666666666667,S02
3,5,0.2,1,reject,70.55555555555556,S02
3,5,0.2,1,winsorize,11.11111111111111,S02
3,5,0.2,2,standard,40.555555555555564,S02
3,5,0.2,2,reject,71.66666666666669,S02
3,5,0.2,2,winsorize,11.11111111111111,S02
3,5,0.2,3,standard,41.66666666666667,S02
