fold,batch,frac,seed,method,acc,subject
3,3,0.1,2,robust,88.33333333333333,S01
3,3,0.1,3,standard,82.77777777777779,S01
3,3,0.1,3,robust,86.66666666666667,S01
3,3,0.1,4,standard,83.8888888888889,S01
3,3,0.1,4,robust,87.77777777777777,S01
3,3,0.1,5,standard,83.33333333333334,S01
3,3,0.1,5,robust,87.77777777777777,S01
3,3,0.2,0,standard,77.77777777777779,S01
3,3,0.2,0,robust,88.33333333333333,S01
3,3,0.2,1,standard,78.33333333333334,S01
3,3,0.2,1,robust,88.33333333333333,S01
3,3,0.2,2,standard,76.66666666666667,S01
3,3,0.2,2,robust,88.33333333333333,S01
3,3,0.2,3,standard,77.22222222222223,S01
3,3,0.2,3,robust,87.22222222222223,S01
3,3,0.2,4,standard,77.22222222222223,S01
3,3,0.2,4,robust,88.33333333333333,S01
3,3,0.2,5,standard,80.0,S01
3,3,0.2,5,robust,87.77777777777777,S01
3,4,0.0,0,standard,90.55555555555554,S01
3,4,0.0,0,robust,88.33333333333333,S01
3,4,0.0,1,standard,90.55555555555554,S01
3,4,0.0,1,robust,88.33333333333333,S01
3,4,0.0,2,standard,90.55555555555554,S01
3,4,0.0,2,robust,88.33333333333333,S01
3,4,0.0,3,standard,90.55555555555554,S01
3,4,0.0,3,robust,88.33333333333333,S01
3,4,0.0,4,standard,90.55555555555554,S01
3,4,0.0,4,robust,88.33333333333333,S01
3,4,0.0,5,standard,90.55555555555554,S01
3,4,0.0,5,robust,88.33333333333333,S01
3,4,0.02,0,standard,88.88888888888889,S01
3,4,0.02,0,robust,88.33333333333333,S01
3,4,0.02,1,standard,88.88888888888889,S01
3,4,0.02,1,robust,88.88888888888889,S01
3,4,0.02,2,standard,89.44444444444444,S01
3,4,0.02,2,robust,89.44444444444444,S01
3,4,0.02,3,standard,89.44444444444444,S01
3,4,0.02,3,robust,89.44444444444444,S01
3,4,0.02,4,standard,88.88888888888889,S01
3,4,0.02,4,robust,89.44444444444444,S01
3,4,0.02,5,standard,88.88888888888889,S01
3,4,0.02,5,robust,89.44444444444444,S01
3,4,0.05,0,standard,86.11111111111111,S01
3,4,0.05,0,robust,88.33333333333333,S01
3,4,0.05,1,standard,89.44444444444444,S01
3,4,0.05,1,robust,89.44444444444444,S01
3,4,0.05,2,standard,88.33333333333333,S01
3,4,0.05,2,robust,88.88888888888889,S01
3,4,0.05,3,standard,89.99999999999999,S01
3,4,0.05,3,robust,89.44444444444444,S01
3,4,0.05,4,standard,88.33333333333333,S01
3,4,0.05,4,robust,89.44444444444444,S01
3,4,0.05,5,standard,88.88888888888889,S01
3,4,0.05,5,robust,89.44444444444444,S01
3,4,0.1,0,standard,87.22222222222223,S01
3,4,0.1,0,robust,88.33333333333333,S01
3,4,0.1,1,standard,87.77777777777777,S01
3,4,0.1,1,robust,89.44444444444444,S01
3,4,0.1,2,standard,87.22222222222223,S01
3,4,0.1,2,robust,89.44444444444444,S01
3,4,0.1,3,standard,86.11111111111111,S01
3,4,0.1,3,robust,88.88888888888889,S01
3,4,0.1,4,standard,86.66666666666667,S01
3,4,0.1,4,robust,88.88888888888889,S01
3,4,0.1,5,standard,84.44444444444444,S01
3,4,0.1,5,robust,89.44444444444444,S01
3,4,0.2,0,standard,83.33333333333334,S01
3,4,0.2,0,robust,89.44444444444444,S01
3,4,0.2,1,standard,85.00000000000001,S01
3,4,0.2,1,robust,90.55555555555556,S01
3,4,0.2,2,standard,82.77777777777779,S01
3,4,0.2,2,robust,89.99999999999999,S01
3,4,0.2,3,standard,81.66666666666667,S01
3,4,0.2,3,robust,89.99999999999999,S01
3,4,0.2,4,standard,83.88888888888889,S01
3,4,0.2,4,robust,89.44444444444444,S01
3,4,0.2,5,standard,82.77777777777779,S01
3,4,0.2,5,robust,90.55555555555556,S01
3,5,0.0,0,standard,84.44444444444446,S01
3,5,0.0,0,robust,85.55555555555556,S01
3,5,0.0,1,standard,84.44444444444446,S01
3,5,0.0,1,robust,85.55555555555556,S01
3,5,0.0,2,standard,84.44444444444446,S01
3,5,0.0,2,robust,85.55555555555556,S01
3,5,0.0,3,standard,84.44444444444446,S01
3,5,0.0,3,robust,85.55555555555556,S01
3,5,0.0,4,standard,84.44444444444446,S01
3,5,0.0,4,robust,85.55555555555556,S01
3,5,0.0,5,standard,84.44444444444446,S01
3,5,0.0,5,robust,85.55555555555556,S01
3,5,0.02,0,standard,83.8888888888889,S01
3,5,0.02,0,robust,85.55555555555556,S01
3,5,0.02,1,standard,82.7777777777778,S01
3,5,0.02,1,robust,85.55555555555556,S01
3,5,0.02,2,standard,83.33333333333334,S01
3,5,0.02,2,robust,85.55555555555556,S01
3,5,0.02,3,standard,83.8888888888889,S01
3,5,0.02,3,robust,85.55555555555556,S01
3,5,0.02,4,standard,83.33333333333334,S01
3,5,0.02,4,robust,86.11111111111111,S01
3,5,0.02,5,standard,83.8888888888889,S01
3,5,0.02,5,robust,85.55555555555556,S01
3,5,0.05,0,standard,82.22222222222223,S01
3,5,0.05,0,robust,85.55555555555556,S01
3,5,0.05,1,standard,83.33333333333334,S01
3,5,0.05,1,robust,85.55555555555556,S01
3,5,0.05,2,standard,82.22222222222223,S01
3,5,0.05,2,robust,85.55555555555556,S01
3,5,0.05,3,standard,82.22222222222223,S01
3,5,0.05,3,robust,85.55555555555556,S01
3,5,0.05,4,standard,82.77777777777779,S01
3,5,0.05,4,robust,85.55555555555556,S01
3,5,0.05,5,standard,82.22222222222223,S01
3,5,0.05,5,robust,85.00000000000001,S01
3,5,0.1,0,standard,80.55555555555556,S01
3,5,0.1,0,robust,85.00000000000001,S01
3,5,0.1,1,standard,80.0,S01
3,5,0.1,1,robust,85.55555555555556,S01
3,5,0.1,2,standard,81.11111111111113,S01
3,5,0.1,2,robust,85.00000000000001,S01
3,5,0.1,3,standard,81.66666666666667,S01
3,5,0.1,3,robust,84.44444444444446,S01
3,5,0.1,4,standard,81.66666666666667,S01
3,5,0.1,4,robust,85.55555555555556,S01
3,5,0.1,5,standard,79.44444444444446,S01
3,5,0.1,5,robust,85.00000000000001,S01
3,5,0.2,0,standard,73.88888888888889,S01
3,5,0.2,0,robust,85.00000000000001,S01
3,5,0.2,1,standard,75.0,S01
3,5,0.2,1,robust,85.00000000000001,S01
3,5,0.2,2,standard,74.44444444444443,S01
3,5,0.2,2,robust,85.00000000000001,S01
3,5,0.2,3,standard,76.11111111111111,S01
3,5,0.2,3,robust,84.44444444444446,S01
3,5,0.2,4,standard,76.66666666666666,S01
3,5,0.2,4,robust,85.00000000000001,S01
3,5,0.2,5,standard,75.0,S01
3,5,0.2,5,robust,84.44444444444446,S01
