fold,batch,frac,seed,method,acc,subject
1,4,0.1,4,standard,26.111111111111114,S02
1,4,0.1,4,robust,38.888888888888886,S02
1,4,0.1,5,standard,26.666666666666668,S02
1,4,0.1,5,robust,38.888888888888886,S02
1,4,0.2,0,standard,22.777777777777775,S02
1,4,0.2,0,robust,37.77777777777778,S02
1,4,0.2,1,standard,25.55555555555556,S02
1,4,0.2,1,robust,37.77777777777778,S02
1,4,0.2,2,standard,22.22222222222222,S02
1,4,0.2,2,robust,36.666666666666664,S02
1,4,0.2,3,standard,24.44444444444444,S02
1,4,0.2,3,robust,36.666666666666664,S02
1,4,0.2,4,standard,23.333333333333332,S02
1,4,0.2,4,robust,37.77777777777778,S02
1,4,0.2,5,standard,22.777777777777775,S02
1,4,0.2,5,robust,38.33333333333333,S02
1,5,0.0,0,standard,41.111111111111114,S02
1,5,0.0,0,robust,41.66666666666667,S02
1,5,0.0,1,standard,41.111111111111114,S02
1,5,0.0,1,robust,41.66666666666667,S02
1,5,0.0,2,standard,41.111111111111114,S02
1,5,0.0,2,robust,41.66666666666667,S02
1,5,0.0,3,standard,41.111111111111114,S02
1,5,0.0,3,robust,41.66666666666667,S02
1,5,0.0,4,standard,41.111111111111114,S02
1,5,0.0,4,robust,41.66666666666667,S02
1,5,0.0,5,standard,41.111111111111114,S02
1,5,0.0,5,robust,41.66666666666667,S02
1,5,0.02,0,standard,35.55555555555556,S02
1,5,0.02,0,robust,41.66666666666667,S02
1,5,0.02,1,standard,38.333333333333336,S02
1,5,0.02,1,robust,41.111111111111114,S02
1,5,0.02,2,standard,35.55555555555556,S02
1,5,0.02,2,robust,41.111111111111114,S02
1,5,0.02,3,standard,35.0,S02
1,5,0.02,3,robust,41.66666666666667,S02
1,5,0.02,4,standard,32.77777777777778,S02
1,5,0.02,4,robust,41.66666666666667,S02
1,5,0.02,5,standard,35.55555555555556,S02
1,5,0.02,5,robust,41.66666666666667,S02
1,5,0.05,0,standard,30.0,S02
1,5,0.05,0,robust,41.111111111111114,S02
1,5,0.05,1,standard,32.22222222222222,S02
1,5,0.05,1,robust,41.66666666666667,S02
1,5,0.05,2,standard,31.11111111111111,S02
1,5,0.05,2,robust,41.111111111111114,S02
1,5,0.05,3,standard,30.555555555555557,S02
1,5,0.05,3,robust,42.22222222222222,S02
1,5,0.05,4,standard,28.888888888888893,S02
1,5,0.05,4,robust,41.111111111111114,S02
1,5,0.05,5,standard,28.888888888888893,S02
1,5,0.05,5,robust,41.111111111111114,S02
1,5,0.1,0,standard,27.77777777777778,S02
1,5,0.1,0,robust,40.0,S02
1,5,0.1,1,standard,25.55555555555556,S02
1,5,0.1,1,robust,40.555555555555564,S02
1,5,0.1,2,standard,25.0,S02
1,5,0.1,2,robust,41.111111111111114,S02
1,5,0.1,3,standard,23.888888888888886,S02
1,5,0.1,3,robust,41.66666666666667,S02
1,5,0.1,4,standard,24.444444444444446,S02
1,5,0.1,4,robust,40.555555555555564,S02
1,5,0.1,5,standard,24.444444444444446,S02
1,5,0.1,5,robust,41.111111111111114,S02
1,5,0.2,0,standard,19.444444444444446,S02
1,5,0.2,0,robust,38.88888888888889,S02
1,5,0.2,1,standard,16.666666666666664,S02
1,5,0.2,1,robust,39.44444444444445,S02
1,5,0.2,2,standard,18.88888888888889,S02
1,5,0.2,2,robust,39.44444444444444,S02
1,5,0.2,3,standard,20.0,S02
1,5,0.2,3,robust,41.66666666666667,S02
1,5,0.2,4,standard,18.88888888888889,S02
1,5,0.2,4,robust,38.88888888888889,S02
1,5,0.2,5,standard,20.0,S02
1,5,0.2,5,robust,40.555555555555564,S02
2,2,0.0,0,standard,68.33333333333333,S02
2,2,0.0,0,robust,69.44444444444444,S02
2,2,0.0,1,standard,68.33333333333333,S02
2,2,0.0,1,robust,69.44444444444444,S02
2,2,0.0,2,standard,68.33333333333333,S02
2,2,0.0,2,robust,69.44444444444444,S02
2,2,0.0,3,standard,68.33333333333333,S02
2,2,0.0,3,robust,69.44444444444444,S02
2,2,0.0,4,standard,68.33333333333333,S02
2,2,0.0,4,robust,69.44444444444444,S02
2,2,0.0,5,standard,68.33333333333333,S02
2,2,0.0,5,robust,69.44444444444444,S02
2,2,0.02,0,standard,71.11111111111111,S02
2,2,0.02,0,robust,69.44444444444444,S02
2,2,0.02,1,standard,71.66666666666666,S02
2,2,0.02,1,robust,69.44444444444444,S02
2,2,0.02,2,standard,72.22222222222221,S02
2,2,0.02,2,robust,69.44444444444444,S02
2,2,0.02,3,standard,72.77777777777777,S02
2,2,0.02,3,robust,69.44444444444444,S02
2,2,0.02,4,standard,71.66666666666667,S02
2,2,0.02,4,robust,68.88888888888889,S02
2,2,0.02,5,standard,72.22222222222221,S02
2,2,0.02,5,robust,69.44444444444444,S02
2,2,0.05,0,standard,71.66666666666666,S02
2,2,0.05,0,robust,70.0,S02
2,2,0.05,1,standard,71.11111111111111,S02
2,2,0.05,1,robust,69.44444444444444,S02
2,2,0.05,2,standard,73.88888888888889,S02
2,2,0.05,2,robust,69.44444444444444,S02
2,2,0.05,3,standard,72.22222222222221,S02
2,2,0.05,3,robust,68.88888888888889,S02
2,2,0.05,4,standard,72.77777777777777,S02
2,2,0.05,4,robust,70.0,S02
2,2,0.05,5,standard,72.22222222222221,S02
2,2,0.05,5,robust,70.0,S02
2,2,0.1,0,standard,69.44444444444444,S02
2,2,0.1,0,robust,70.0,S02
2,2,0.1,1,standard,66.66666666666666,S02
2,2,0.1,1,robust,70.0,S02
2,2,0.1,2,standard,71.11111111111111,S02
2,2,0.1,2,robust,70.0,S02
2,2,0.1,3,standard,67.77777777777779,S02
2,2,0.1,3,robust,69.44444444444444,S02
2,2,0.1,4,standard,69.44444444444444,S02
2,2,0.1,4,robust,70.55555555555556,S02
2,2,0.1,5,standard,67.77777777777779,S02
2,2,0.1,5,robust,69.44444444444444,S02
2,2,0.2,0,standard,58.88888888888889,S02
2,2,0.2,0,robust,70.0,S02
2,2,0.2,1,standard,60.55555555555555,S02
2,2,0.2,1,robust,70.55555555555556,S02
2,2,0.2,2,standard,60.55555555555555,S02
2,2,0.2,2,robust,69.44444444444444,S02
2,2,0.2,3,standard,60.00000000000001,S02
2,2,0.2,3,robust,68.33333333333333,S02
2,2,0.2,4,standard,61.66666666666667,S02
2,2,0.2,4,robust,70.55555555555554,S02
2,2,0.2,5,standard,58.8888888888889,S02
2,2,0.2,5,robust,70.55555555555556,S02
2,3,0.0,0,standard,72.77777777777777,S02
2,3,0.0,0,robust,72.77777777777779,S02
2,3,0.0,1,standard,72.77777777777777,S02
2,3,0.0,1,robust,72.77777777777779,S02
2,3,0.0,2,standard,72.77777777777777,S02
2,3,0.0,2,robust,72.77777777777779,S02
2,3,0.0,3,standard,72.77777777777777,S02
2,3,0.0,3,robust,72.77777777777779,S02
2,3,0.0,4,standard,72.77777777777777,S02
2,3,0.0,4,robust,72.77777777777779,S02
2,3,0.0,5,standard,72.77777777777777,S02
2,3,0.0,5,robust,72.77777777777779,S02
2,3,0.02,0,standard,70.0,S02
2,3,0.02,0,robust,72.77777777777779,S02
2,3,0.02,1,standard,69.44444444444444,S02
2,3,0.02,1,robust,73.33333333333334,S02
2,3,0.02,2,standard,70.0,S02
2,3,0.02,2,robust,72.77777777777779,S02
2,3,0.02,3,standard,70.55555555555554,S02
2,3,0.02,3,robust,72.77777777777779,S02
2,3,0.02,4,standard,69.44444444444444,S02
2,3,0.02,4,robust,72.77777777777779,S02
2,3,0.02,5,standard,68.33333333333333,S02
2,3,0.02,5,robust,72.77777777777779,S02
2,3,0.05,0,standard,70.0,S02
2,3,0.05,0,robust,72.77777777777779,S02
2,3,0.05,1,standard,68.88888888888889,S02
2,3,0.05,1,robust,72.77777777777779,S02
2,3,0.05,2,standard,69.44444444444444,S02
2,3,0.05,2,robust,72.77777777777777,S02
2,3,0.05,3,standard,71.1111111111111,S02
2,3,0.05,3,robust,72.22222222222223,S02
2,3,0.05,4,standard,70.55555555555556,S02
2,3,0.05,4,robust,73.33333333333334,S02
2,3,0.05,5,standard,69.44444444444444,S02
2,3,0.05,5,robust,72.77777777777777,S02
2,3,0.1,0,standard,67.22222222222221,S02
2,3,0.1,0,robust,73.33333333333334,S02
2,3,0.1,1,standard,70.0,S02
2,3,0.1,1,robust,72.22222222222221,S02
2,3,0.1,2,standard,69.44444444444444,S02
2,3,0.1,2,robust,72.22222222222221,S02
2,3,0.1,3,standard,66.66666666666667,S02
2,3,0.1,3,robust,72.77777777777777,S02
2,3,0.1,4,standard,67.77777777777779,S02
2,3,0.1,4,robust,72.22222222222221,S02
2,3,0.1,5,standard,66.66666666666667,S02
2,3,0.1,5,robust,72.22222222222221,S02
2,3,0.2,0,standard,55.55555555555555,S02
2,3,0.2,0,robust,71.66666666666667,S02
2,3,0.2,1,standard,55.00000000000001,S02
2,3,0.2,1,robust,72.77777777777779,S02
2,3,0.2,2,standard,58.33333333333335,S02
2,3,0.2,2,robust,72.22222222222221,S02
2,3,0.2,3,standard,55.55555555555557,S02
2,3,0.2,3,robust,72.77777777777779,S02
2,3,0.2,4,standard,60.00000000000001,S02
2,3,0.2,4,robust,72.22222222222221,S02
2,3,0.2,5,standard,56.111111111111114,S02
2,3,0.2,5,robust,71.11111111111111,S02
2,4,0.0,0,standard,75.55555555555557,S02
2,4,0.0,0,robust,75.55555555555556,S02
2,4,0.0,1,standard,75.55555555555557,S02
2,4,0.0,1,robust,75.55555555555556,S02
2,4,0.0,2,standard,75.55555555555557,S02
2,4,0.0,2,robust,75.55555555555556,S02
2,4,0.0,3,standard,75.55555555555557,S02
2,4,0.0,3,robust,75.55555555555556,S02
2,4,0.0,4,standard,75.55555555555557,S02
2,4,0.0,4,robust,75.55555555555556,S02
2,4,0.0,5,standard,75.55555555555557,S02
2,4,0.0,5,robust,75.55555555555556,S02
2,4,0.02,0,standard,76.11111111111111,S02
2,4,0.02,0,robust,75.0,S02
2,4,0.02,1,standard,75.0,S02
2,4,0.02,1,robust,75.55555555555556,S02
2,4,0.02,2,standard,75.0,S02
2,4,0.02,2,robust,75.55555555555557,S02
2,4,0.02,3,standard,73.88888888888889,S02
2,4,0.02,3,robust,75.0,S02
2,4,0.02,4,standard,73.88888888888889,S02
2,4,0.02,4,robust,75.0,S02
2,4,0.02,5,standard,73.88888888888889,S02
2,4,0.02,5,robust,75.0,S02
2,4,0.05,0,standard,72.77777777777779,S02
2,4,0.05,0,robust,75.0,S02
2,4,0.05,1,standard,76.66666666666667,S02
2,4,0.05,1,robust,75.0,S02
2,4,0.05,2,standard,75.0,S02
2,4,0.05,2,robust,74.44444444444443,S02
2,4,0.05,3,standard,74.44444444444444,S02
2,4,0.05,3,robust,74.44444444444443,S02
2,4,0.05,4,standard,76.11111111111111,S02
2,4,0.05,4,robust,75.0,S02
2,4,0.05,5,standard,74.44444444444444,S02
2,4,0.05,5,robust,75.0,S02
2,4,0.1,0,standard,75.0,S02
2,4,0.1,0,robust,74.44444444444443,S02
2,4,0.1,1,standard,73.88888888888889,S02
2,4,0.1,1,robust,75.55555555555557,S02
2,4,0.1,2,standard,73.88888888888889,S02
2,4,0.1,2,robust,74.44444444444444,S02
2,4,0.1,3,standard,73.33333333333334,S02
2,4,0.1,3,robust,73.88888888888889,S02
2,4,0.1,4,standard,74.44444444444444,S02
2,4,0.1,4,robust,74.44444444444443,S02
2,4,0.1,5,standard,72.22222222222221,S02
2,4,0.1,5,robust,75.0,S02
2,4,0.2,0,standard,64.99999999999999,S02
2,4,0.2,0,robust,73.33333333333333,S02
2,4,0.2,1,standard,64.44444444444444,S02
2,4,0.2,1,robust,74.44444444444443,S02
2,4,0.2,2,standard,62.77777777777778,S02
2,4,0.2,2,robust,75.55555555555556,S02
2,4,0.2,3,standard,65.0,S02
2,4,0.2,3,robust,72.77777777777777,S02
2,4,0.2,4,standard,63.33333333333333,S02
2,4,0.2,4,robust,75.0,S02
2,4,0.2,5,standard,62.22222222222222,S02
2,4,0.2,5,robust,73.88888888888889,S02
2,5,0.0,0,standard,70.55555555555556,S02
2,5,0.0,0,robust,70.0,S02
2,5,0.0,1,standard,70.55555555555556,S02
2,5,0.0,1,robust,70.0,S02
2,5,0.0,2,standard,70.55555555555556,S02
2,5,0.0,2,robust,70.0,S02
2,5,0.0,3,standard,70.55555555555556,S02
2,5,0.0,3,robust,70.0,S02
2,5,0.0,4,standard,70.55555555555556,S02
2,5,0.0,4,robust,70.0,S02
2,5,0.0,5,standard,70.55555555555556,S02
2,5,0.0,5,robust,70.0,S02
2,5,0.02,0,standard,63.33333333333334,S02
2,5,0.02,0,robust,70.0,S02
2,5,0.02,1,standard,63.888888888888886,S02
2,5,0.02,1,robust,71.1111111111111,S02
2,5,0.02,2,standard,63.33333333333334,S02
2,5,0.02,2,robust,70.0,S02
2,5,0.02,3,standard,66.66666666666666,S02
2,5,0.02,3,robust,70.55555555555554,S02
2,5,0.02,4,standard,63.888888888888886,S02
2,5,0.02,4,robust,70.0,S02
2,5,0.02,5,standard,63.888888888888886,S02
2,5,0.02,5,robust,70.0,S02
2,5,0.05,0,standard,66.11111111111111,S02
2,5,0.05,0,robust,70.55555555555556,S02
2,5,0.05,1,standard,62.22222222222222,S02
2,5,0.05,1,robust,70.0,S02
2,5,0.05,2,standard,64.44444444444444,S02
2,5,0.05,2,robust,70.55555555555554,S02
2,5,0.05,3,standard,65.55555555555556,S02
2,5,0.05,3,robust,70.55555555555554,S02
2,5,0.05,4,standard,65.55555555555556,S02
2,5,0.05,4,robust,70.0,S02
2,5,0.05,5,standard,66.11111111111111,S02
2,5,0.05,5,robust,70.0,S02
2,5,0.1,0,standard,62.22222222222222,S02
2,5,0.1,0,robust,71.11111111111111,S02
2,5,0.1,1,standard,55.00000000000001,S02
2,5,0.1,1,robust,71.11111111111111,S02
2,5,0.1,2,standard,58.333333333333336,S02
2,5,0.1,2,robust,70.0,S02
2,5,0.1,3,standard,57.22222222222222,S02
2,5,0.1,3,robust,70.55555555555554,S02
2,5,0.1,4,standard,55.55555555555556,S02
2,5,0.1,4,robust,70.0,S02
2,5,0.1,5,standard,60.55555555555555,S02
2,5,0.1,5,robust,70.55555555555556,S02
2,5,0.2,0,standard,51.66666666666666,S02
2,5,0.2,0,robust,71.11111111111111,S02
2,5,0.2,1,standard,50.55555555555556,S02
2,5,0.2,1,robust,71.1111111111111,S02
2,5,0.2,2,standard,47.77777777777777,S02
2,5,0.2,2,robust,70.0,S02
2,5,0.2,3,standard,52.22222222222223,S02
2,5,0.2,3,robust,71.66666666666667,S02
2,5,0.2,4,standard,51.66666666666666,S02
2,5,0.2,4,robust,70.55555555555554,S02
2,5,0.2,5,standard,50.55555555555556,S02
2,5,0.2,5,robust,70.55555555555554,S02
3,2,0.0,0,standard,81.11111111111111,S02
3,2,0.0,0,robust,81.11111111111111,S02
3,2,0.0,1,standard,81.11111111111111,S02
3,2,0.0,1,robust,81.11111111111111,S02
3,2,0.0,2,standard,81.11111111111111,S02
3,2,0.0,2,robust,81.11111111111111,S02
3,2,0.0,3,standard,81.11111111111111,S02
3,2,0.0,3,robust,81.11111111111111,S02
3,2,0.0,4,standard,81.11111111111111,S02
3,2,0.0,4,robust,81.11111111111111,S02
3,2,0.0,5,standard,81.11111111111111,S02
3,2,0.0,5,robust,81.11111111111111,S02
3,2,0.02,0,standard,83.33333333333334,S02
3,2,0.02,0,robust,81.11111111111111,S02
3,2,0.02,1,standard,82.22222222222221,S02
3,2,0.02,1,robust,80.55555555555557,S02
3,2,0.02,2,standard,83.33333333333334,S02
3,2,0.02,2,robust,81.66666666666667,S02
3,2,0.02,3,standard,82.77777777777779,S02
3,2,0.02,3,robust,82.22222222222224,S02
3,2,0.02,4,standard,81.66666666666667,S02
3,2,0.02,4,robust,81.66666666666667,S02
3,2,0.02,5,standard,81.66666666666667,S02
3,2,0.02,5,robust,81.66666666666667,S02
3,2,0.05,0,standard,81.11111111111113,S02
3,2,0.05,0,robust,80.55555555555557,S02
3,2,0.05,1,standard,80.55555555555557,S02
3,2,0.05,1,robust,81.11111111111111,S02
3,2,0.05,2,standard,78.88888888888889,S02
3,2,0.05,2,robust,81.66666666666667,S02
3,2,0.05,3,standard,79.44444444444446,S02
3,2,0.05,3,robust,81.66666666666667,S02
3,2,0.05,4,standard,81.66666666666667,S02
3,2,0.05,4,robust,80.55555555555557,S02
3,2,0.05,5,standard,79.44444444444444,S02
3,2,0.05,5,robust,81.11111111111111,S02
3,2,0.1,0,standard,67.77777777777779,S02
3,2,0.1,0,robust,80.55555555555557,S02
3,2,0.1,1,standard,67.77777777777777,S02
3,2,0.1,1,robust,82.22222222222223,S02
3,2,0.1,2,standard,65.55555555555556,S02
3,2,0.1,2,robust,80.0,S02
3,2,0.1,3,standard,62.77777777777778,S02
3,2,0.1,3,robust,82.22222222222223,S02
3,2,0.1,4,standard,65.55555555555556,S02
3,2,0.1,4,robust,81.66666666666667,S02
3,2,0.1,5,standard,63.33333333333333,S02
3,2,0.1,5,robust,81.11111111111111,S02
3,2,0.2,0,standard,42.22222222222222,S02
3,2,0.2,0,robust,82.22222222222223,S02
3,2,0.2,1,standard,41.111111111111114,S02
3,2,0.2,1,robust,81.66666666666667,S02
3,2,0.2,2,standard,35.55555555555556,S02
3,2,0.2,2,robust,81.66666666666667,S02
3,2,0.2,3,standard,39.44444444444444,S02
3,2,0.2,3,robust,82.77777777777779,S02
3,2,0.2,4,standard,38.333333333333336,S02
3,2,0.2,4,robust,82.22222222222223,S02
3,2,0.2,5,standard,36.11111111111111,S02
3,2,0.2,5,robust,82.22222222222223,S02
3,3,0.0,0,standard,77.22222222222223,S02
3,3,0.0,0,robust,77.77777777777779,S02
3,3,0.0,1,standard,77.22222222222223,S02
3,3,0.0,1,robust,77.77777777777779,S02
3,3,0.0,2,standard,77.22222222222223,S02
3,3,0.0,2,robust,77.77777777777779,S02
3,3,0.0,3,standard,77.22222222222223,S02
3,3,0.0,3,robust,77.77777777777779,S02
3,3,0.0,4,standard,77.22222222222223,S02
3,3,0.0,4,robust,77.77777777777779,S02
3,3,0.0,5,standard,77.22222222222223,S02
3,3,0.0,5,robust,77.77777777777779,S02
3,3,0.02,0,standard,77.77777777777779,S02
3,3,0.02,0,robust,77.22222222222221,S02
3,3,0.02,1,standard,77.77777777777779,S02
3,3,0.02,1,robust,77.22222222222223,S02
3,3,0.02,2,standard,76.11111111111111,S02
3,3,0.02,2,robust,77.77777777777779,S02
3,3,0.02,3,standard,79.44444444444446,S02
3,3,0.02,3,robust,77.22222222222221,S02
3,3,0.02,4,standard,77.77777777777779,S02
3,3,0.02,4,robust,77.22222222222221,S02
3,3,0.02,5,standard,77.77777777777779,S02
3,3,0.02,5,robust,77.77777777777779,S02
3,3,0.05,0,standard,75.55555555555556,S02
3,3,0.05,0,robust,77.22222222222221,S02
3,3,0.05,1,standard,74.44444444444443,S02
3,3,0.05,1,robust,76.66666666666666,S02
3,3,0.05,2,standard,73.88888888888889,S02
3,3,0.05,2,robust,77.77777777777779,S02
3,3,0.05,3,standard,76.11111111111111,S02
3,3,0.05,3,robust,77.22222222222221,S02
3,3,0.05,4,standard,75.00000000000001,S02
3,3,0.05,4,robust,77.22222222222223,S02
3,3,0.05,5,standard,75.55555555555556,S02
3,3,0.05,5,robust,77.22222222222221,S02
3,3,0.1,0,standard,69.44444444444444,S02
3,3,0.1,0,robust,77.77777777777779,S02
3,3,0.1,1,standard,64.44444444444444,S02
3,3,0.1,1,robust,77.22222222222223,S02
3,3,0.1,2,standard,66.1111111111111,S02
3,3,0.1,2,robust,77.22222222222221,S02
3,3,0.1,3,standard,67.77777777777777,S02
3,3,0.1,3,robust,76.66666666666666,S02
3,3,0.1,4,standard,67.77777777777777,S02
3,3,0.1,4,robust,78.88888888888889,S02
3,3,0.1,5,standard,65.55555555555556,S02
3,3,0.1,5,robust,77.22222222222221,S02
3,3,0.2,0,standard,46.111111111111114,S02
3,3,0.2,0,robust,77.77777777777779,S02
3,3,0.2,1,standard,41.66666666666667,S02
